Prologue	NOUN	prologue
La	DET	le
mere	NOUN	mere
Deu	PROPN	dieu
,	PUNCT	,
par	ADP	par
sa	DET	son
vertu	NOUN	vertu
.	PUNCT	.
Ele	PRON	il
,	PUNCT	,
sa	DET	son
fille	NOUN	fille
e	CCONJ	et
sa	DET	son
mere	NOUN	mere
,	PUNCT	,
Deu	PROPN	dieu
la	DET	le
fist	VERB	faire
,	PUNCT	,
tuit	DET	tot
puissant	ADJ	poissant
pere	NOUN	père
,	PUNCT	,
E	CCONJ	et
aprés	ADP	après
s'	DET	soi
enumbrat	VERB	enmuremetre
en	ADP	en
li	DET	le
E	CCONJ	et
,	PUNCT	,
cum	SCONJ	comme
li	DET	le
plout	VERB	plaire
,	PUNCT	,
de	ADP	de
li	DET	le
nasqui	VERB	naistre
.	PUNCT	.
La	DET	le
devint	VERB	devenir
Deu	PROPN	dieu
fiz	NOUN	fils
,	PUNCT	,
qui	PRON	qui
fud	VERB	deuf
pere	NOUN	père
,	PUNCT	,
E	CCONJ	et
ki	PRON	qui
fud	VERB	deuf
fille	NOUN	fille
devint	VERB	devenir
mere	NOUN	mere
.	PUNCT	.
De	ADP	de
li	DET	le
prist	VERB	prendre
humanité	NOUN	hommanité
,	PUNCT	,
Od	ADP	o
tut	DET	tout
i	ADV	i
mist	VERB	metre
sa	DET	son
deïté	NOUN	dire
,	PUNCT	,
E	CCONJ	et
aprés	ADP	après
hoem	NOUN	homme
de	ADP	de
li	DET	le
nasqui	VERB	naistre
,	PUNCT	,
Verai	ADJ	verai
Deu	PROPN	dieu
,	PUNCT	,
sue	ADJ	suen
merci	NOUN	merci
.	PUNCT	.
La	DET	le
mere	NOUN	mere
,	PUNCT	,
pur	ADP	pour
le	DET	le
humanité	NOUN	hommanité
,	PUNCT	,
Unc	DET	un
ne	ADV	ne
perdi	NOUN	perdre
virginité	NOUN	virginier
.	PUNCT	.
Mais	CCONJ	mais
si	ADV	si
cum	SCONJ	comme
soleil	NOUN	soleil
en	ADP	en
esté	VERB	être
,	PUNCT	,
K'	CCONJ	que
a	ADP	a
tut	DET	tout
le	DET	le
mund	NOUN	monde
rent	VERB	rendre
clarté	NOUN	clarté
Ne	CCONJ	ne
nule	DET	nul
rien	NOUN	rien
ne	ADV	ne
li	DET	le
nuist	NOUN	nuire
,	PUNCT	,
N'	ADV	ne
empire	NOUN	empire
pur	ADP	pour
ceo	DET	ce
que	SCONJ	que
luist	VERB	luisir
,	PUNCT	,
Nu	CCONJ	nu
fist	VERB	faire
la	DET	le
mere	NOUN	mere
Jhesu	PROPN	jesus
Crist	PROPN	crist
,	PUNCT	,
Mais	CCONJ	mais
pure	NOUN	pour
virgene	ADJ	virge
remist	VERB	remettre
E	CCONJ	et
mere	NOUN	mere
de	ADP	de
tute	DET	tout
chasteé	NOUN	chaster
,	PUNCT	,
Par	ADP	par
ki	PRON	qui
le	DET	le
mund	NOUN	monde
ert	VERB	estre
tut	DET	tout
salvé	VERB	sauver
.	PUNCT	.
Ne	CCONJ	ne
fust	VERB	estre
sa	DET	son
sainte	ADJ	saint
porture	NOUN	porture
,	PUNCT	,
Tute	DET	tout
humaine	ADJ	humain
creature	NOUN	créature
,	PUNCT	,
Par	ADP	par
le	DET	le
forfait	VERB	forfait
d'	ADP	de
une	DET	un
pomme	NOUN	pomme
Que	CCONJ	que
sur	ADP	sur
defens	NOUN	defendre
manga	VERB	manger
un	DET	un
humme	NOUN	homme
,	PUNCT	,
Alast	PROPN	aler
en	ADP	en
emfer	VERB	enfer
puiant	VERB	poivre
;	PUNCT	;
Mais	CCONJ	mais
cil	DET	cel
nus	DET	nul
reinst	VERB	raint
par	ADP	par
sun	DET	son
sanc	NOUN	sanc
,	PUNCT	,
Si	ADV	si
nus	DET	nul
deliverat	VERB	delivrer
del	ADP.DET	de.le
diable	NOUN	dïable
E	CCONJ	et
de	ADP	de
la	DET	le
mort	NOUN	mort
pardurable	ADJ	perdurable
.	PUNCT	.
Ceo	DET	ce
ert	VERB	estre
Nostre	DET	notre
Seignur	NOUN	seigneur
Jhesu	PROPN	jesus
Crist	PROPN	crist
.	PUNCT	.
Quant	SCONJ	cant
emfanté	NOUN	enfantement
l'	DET	le
out	VERB	avoir
,	PUNCT	,
virgene	ADJ	virge
remist	VERB	remettre
,	PUNCT	,
Virgene	ADJ	virge
en	ADP	en
l'	DET	le
emfantement	NOUN	enfantement
,	PUNCT	,
Devant	ADP	devant
e	CCONJ	et
aprés	ADP	après
ensement	ADV	ensement
,	PUNCT	,
Pleine	ADJ	plein
de	ADP	de
grace	NOUN	grace
e	CCONJ	et
de	ADP	de
pitié	NOUN	pitié
,	PUNCT	,
Pleine	ADJ	plein
de	ADP	de
la	DET	le
Deu	PROPN	dieu
amistié	NOUN	amitié
;	PUNCT	;
Kar	CCONJ	car
n'	ADV	ne
ad	VERB	avoir
suz	ADP	sous
ciel	NOUN	ciel
tel	DET	tel
pecheür	NOUN	pechëoir
K'	CCONJ	que
il	PRON	il
ait	VERB	avoir
vers	ADP	vers
li	DET	le
ferm	NOUN	ferm
amur	NOUN	amur
,	PUNCT	,
K'	CCONJ	que
ele	PRON	il
nel	ADV.PRON	ne.il
face	VERB	faire
veraiement	NOUN	veraiement
Vers	NOUN	vers
Deu	PROPN	dieu
aveir	NOUN	avoir
acordement	NOUN	adrocement
E	CCONJ	et
aveir	NOUN	avoir
en	ADP	en
grant	ADJ	grant
haür	NOUN	harve
Les	DET	le
mals	NOUN	mal
u	CCONJ	ou
ainz	ADV	ainz
out	VERB	avoir
amur	NOUN	amur
,	PUNCT	,
E	CCONJ	et
vivre	VERB	vivre
a	ADP	a
honur	NOUN	honneur
entre	ADP	entre
gent	NOUN	gent
E	CCONJ	et
aprés	ADP	après
murir	VERB	mourir
saintement	NOUN	saintement
.	PUNCT	.
Ceste	DET	cest
dame	NOUN	dame
deit	VERB	devoir
hoem	NOUN	homme
loer	VERB	lore
E	CCONJ	et
mult	ADV	moult
servir	VERB	servir
e	CCONJ	et
honurer	VERB	honneur
,	PUNCT	,
Ki	PRON	qui
rent	VERB	rendre
as	VERB	a.le
soens	ADJ	soene
si	ADV	si
bon	ADJ	bon
luier	NOUN	luisir
Ke	PRON	que
cors	NOUN	cors
e	CCONJ	et
alme	NOUN	alem
lur	DET	leur
velt	VERB	velte
salver	VERB	sauver
.	PUNCT	.
Oïr	ADV	öir
poëz	NOUN	pöoir
la	DET	le
verité	NOUN	vérité
,	PUNCT	,
Dunt	PRON	dont
chaün	NOUN	chain
deit	VERB	devoir
aver	VERB	aver
pitié	NOUN	pitié
,	PUNCT	,
Cum	X	comme
par	ADP	par
felun	NOUN	felon
aversier	NOUN	aversier
Une	DET	un
nunain	NOUN	nonne
d'	ADP	de
un	DET	un
mustier	NOUN	mustire
,	PUNCT	,
Ki	PRON	qui
guardat	VERB	garder
la	DET	le
segrestenerie	NOUN	sergentire
,	PUNCT	,
Kar	CCONJ	car
ceo	DET	ce
esteit	VERB	estre
sa	DET	son
baillie	NOUN	baillier
,	PUNCT	,
Cum	X	comme
fud	VERB	deuf
suduite	ADJ	soudit
e	CCONJ	et
traïe	ADJ	träir
E	CCONJ	et
de	ADP	de
diable	NOUN	dïable
envaïe	NOUN	enväie
,	PUNCT	,
Si	ADV	si
qu'	SCONJ	que
ele	PRON	il
guerpi	VERB	guerpir
chasteé	NOUN	chaster
Pur	ADP	pour
malveise	ADJ	mauvais
legerté	NOUN	églire
E	CCONJ	et
guerpi	VERB	guerpir
sa	DET	son
professiun	NOUN	présif-cint
Par	ADP	par
l'	DET	le
engin	NOUN	engin
d'	ADP	de
icel	DET	cil
felun	NOUN	felon
.	PUNCT	.
Kar	CCONJ	car
diable	NOUN	dïable
est	VERB	estre
plus	ADV	plus
entur	ADP	entur
la	DET	le
gent	NOUN	gent
Ki	PRON	qui
se	PRON	se
vivent	VERB	vivre
saintement	NOUN	saintement
,	PUNCT	,
Pur	ADP	pour
tolir	VERB	tolir
pardurable	ADJ	perdurable
vie	NOUN	vie
E	CCONJ	et
de	ADP	de
Deu	PROPN	dieu
la	DET	le
cumpaignie	NOUN	compagnie
,	PUNCT	,
Plus	ADV	plus
qu'	SCONJ	que
il	PRON	il
n'	ADV	ne
est	VERB	estre
entur	ADP	entur
laruns	NOUN	larcue
Ne	CCONJ	ne
burgurs	NOUN	bourguign
de	ADP	de
maisuns	NOUN	maison
.	PUNCT	.
Kar	CCONJ	car
de	ADP	de
cels	DET	cel
est	VERB	estre
il	PRON	il
cert	ADJ	cert
E	CCONJ	et
seit	VERB	être
bien	NOUN	bien
que	SCONJ	que
pas	NOUN	pas
nes	NOUN	ne.il
pert	VERB	perdre
,	PUNCT	,
Mais	CCONJ	mais
les	DET	le
meine	ADJ	mener
qu'	SCONJ	que
em	ADP	en
les	DET	le
pent	VERB	pendre
;	PUNCT	;
Les	DET	le
almes	NOUN	aler
vunt	VERB	vontre
en	ADP	en
grant	ADJ	grant
turment	NOUN	trometer
.	PUNCT	.
Chascun	DET	chascun
,	PUNCT	,
sulunc	NOUN	sul
sun	DET	son
mestier	NOUN	mestier
,	PUNCT	,
Iloec	ADV	illuec
avra	VERB	avoir
son	DET	son
luier	NOUN	luisir
.	PUNCT	.
Li	DET	le
cors	NOUN	cors
sera	VERB	estre
vilment	NOUN	vilment
tuez	ADJ	tier
E	CCONJ	et
l'	DET	le
alme	NOUN	alem
livree	NOUN	livrer
a	ADP	a
malfez	NOUN	malef
.	PUNCT	.
Ke	PRON	que
fol	ADJ	fol
fait	VERB	faire
ki	PRON	qui
tel	DET	tel
seignor	NOUN	seignor
sert	VERB	servir
Par	ADP	par
ki	PRON	qui
le	DET	le
cors	NOUN	cors
e	CCONJ	et
l'	DET	le
alme	NOUN	alem
pert	VERB	perdre
.	PUNCT	.
De	ADP	de
la	DET	le
nunain	NOUN	nonne
vus	PRON	vous
dei	NOUN	devoir
cunter	VERB	conter
,	PUNCT	,
Cum	X	comme
ele	PRON	il
amat	NOUN	ametre
un	DET	un
chevalier	NOUN	chevalier
E	CCONJ	et
li	DET	le
chevalier	NOUN	chevalier
amat	NOUN	ametre
li	DET	le
Par	ADP	par
l'	DET	le
engin	NOUN	engin
de	ADP	de
l'	DET	le
enemi	NOUN	ennemi
.	PUNCT	.
Par	ADP	par
ceo	DET	ce
qu'	SCONJ	que
en	ADP	en
cel	DET	cel
abeïe	NOUN	aboiier
Ne	CCONJ	ne
porent	VERB	pöoir
mener	VERB	mener
lur	DET	leur
folie	NOUN	folie
N'	ADV	ne
il	PRON	il
n'	ADV	ne
orent	VERB	avoir
aise	NOUN	aise
ne	ADV	ne
liu	NOUN	lieu
U	DET	ou
il	PRON	il
feissent	VERB	faire
le	DET	le
malveis	ADJ	mauvais
giu	NOUN	jeui
,	PUNCT	,
Estreitement	ADV	estreindre
se	PRON	se
purpenserent	VERB	pourpenser
E	CCONJ	et
aprés	ADP	après
si	ADV	si
purparlerent	VERB	prouparter
Ke	PRON	que
d'	ADP	de
iloek	ADJ	illuec
departireient	VERB	departir
E	CCONJ	et
de	ADP	de
nuiz	NOUN	nuit
s'	DET	soi
en	ADP	en
ireient	VERB	airer
;	PUNCT	;
E	CCONJ	et
ke	SCONJ	que
ceo	DET	ce
fust	VERB	estre
fait	VERB	faire
aneire	NOUN	aner
,	PUNCT	,
II	ADJ	it
mistrent	VERB	mettre
terme	NOUN	terme
de	ADP	de
lur	DET	leur
eire	NOUN	aire
.	PUNCT	.
Mais	CCONJ	mais
la	DET	le
nunain	NOUN	nonne
,	PUNCT	,
pur	ADP	pour
altres	PRON	autre
cures	NOUN	cure
,	PUNCT	,
Ne	CCONJ	ne
laissa	VERB	laisser
nul	DET	nul
jor	NOUN	jor
les	DET	le
ures	NOUN	ure
De	ADP	de
Nostre	DET	notre
Dame	NOUN	dame
,	PUNCT	,
ke	SCONJ	que
ne	ADV	ne
deist	VERB	devoir
,	PUNCT	,
Ki	PRON	qui
est	VERB	estre
mere	NOUN	mere
Jhesu	PROPN	jesus
Crist	PROPN	crist
.	PUNCT	.
Treis	DET	traire
feiz	NOUN	faire
a	ADP	a
genuilz	NOUN	genuil
se	PRON	se
mist	VERB	metre
E	CCONJ	et
treis	DET	traire
«	PUNCT	"
Ave	PROPN	avoir
Maries	PROPN	marie
»	PUNCT	"
dist	VERB	dire
De	ADP	de
bon	ADJ	bon
queor	NOUN	querre
,	PUNCT	,
e	CCONJ	et
puis	NOUN	puis
aneire	NOUN	aner
Vers	NOUN	vers
le	DET	le
us	NOUN	us
del	ADP.DET	de.le
mustier	NOUN	mustire
prist	VERB	prendre
sun	DET	son
eire	NOUN	aire
.	PUNCT	.
A	ADP	a
l'	DET	le
us	NOUN	us
alat	VERB	aler
hastivement	NOUN	hastivement
Pur	ADP	pour
faire	VERB	faire
sun	DET	son
fol	ADJ	fol
talent	NOUN	talent
.	PUNCT	.
De	ADP	de
issir	VERB	issir
pas	NOUN	pas
ne	ADV	ne
se	PRON	se
feinst	VERB	faire
,	PUNCT	,
Mais	CCONJ	mais
a	ADP	a
rien	NOUN	rien
ne	ADV	ne
li	DET	le
ateinst	VERB	ataindre
,	PUNCT	,
Kar	CCONJ	car
quant	SCONJ	cant
l'	DET	le
us	NOUN	us
quidat	NOUN	quadier
desbarrer	VERB	desbrabrer
,	PUNCT	,
Rien	ADJ	rien
ne	ADV	ne
poeit	VERB	pöoir
espleiter	VERB	esplité
.	PUNCT	.
La	DET	le
barre	NOUN	barre
comença	VERB	commencer
a	ADP	a
traire	VERB	traire
,	PUNCT	,
Mais	CCONJ	mais
pur	ADP	pour
nient	ADV	néant
le	DET	le
volt	VERB	voloir
faire	VERB	faire
,	PUNCT	,
K'	CCONJ	que
avis	NOUN	avis
li	DET	le
ert	VERB	estre
ke	SCONJ	que
ussier	VERB	usser
La	DET	le
retenist	VERB	retenir
,	PUNCT	,
e	CCONJ	et
fort	ADJ	fort
e	CCONJ	et
fier	VERB	fïer
.	PUNCT	.
Eissir	VERB	esir
ne	ADV	ne
pout	VERB	pouvoir
en	ADP	en
nule	DET	nul
manire	NOUN	manir
;	PUNCT	;
A	ADP	a
son	DET	son
lit	NOUN	lit
tost	DET	tost
turna	VERB	torner
ariere	NOUN	arrière
.	PUNCT	.
Quant	SCONJ	cant
vit	VERB	vëoir
que	SCONJ	que
ne	ADV	ne
pot	VERB	pöoir
eissir	VERB	esir
,	PUNCT	,
A	ADP	a
son	DET	son
lit	NOUN	lit
rëala	VERB	roialle
gesir	VERB	jesir
.	PUNCT	.
La	DET	le
nuit	NOUN	nuit
aprés	ADP	après
fist	VERB	faire
altretant	ADV	autrement
Cum	X	comme
out	VERB	avoir
fait	VERB	faire
la	DET	le
nuit	NOUN	nuit
devant	ADP	devant
:	PUNCT	:
Tut	DET	tout
einsi	ADV	ainsi
se	PRON	se
leva	VERB	lever
E	CCONJ	et
devant	ADP	devant
l'	DET	le
alter	VERB	autre
ala	VERB	aler
E	CCONJ	et
treis	DET	traire
feiz	NOUN	faire
s'	DET	soi
agenuilla	VERB	agenuillier
,	PUNCT	,
La	DET	le
dame	NOUN	dame
treis	DET	traire
feiz	NOUN	faire
salua	VERB	salüer
.	PUNCT	.
Quant	SCONJ	cant
a	ADP	a
l'	DET	le
us	NOUN	us
quida	VERB	quadre
eissir	VERB	esir
,	PUNCT	,
Ariere	PROPN	arrière
l'	DET	le
en	ADP	en
covint	VERB	covenir
wenchir	VERB	vencion
.	PUNCT	.
Cum	X	comme
ele	PRON	il
fist	VERB	faire
la	DET	le
nuit	NOUN	nuit
devant	ADP	devant
,	PUNCT	,
Einsi	ADV	ainsi
se	PRON	se
cucha	VERB	cucher
tut	DET	tout
errant	VERB	errer
.	PUNCT	.
L'	DET	le
endemain	NOUN	endemain
,	PUNCT	,
quant	SCONJ	cant
il	PRON	il
fud	VERB	deuf
jur	NOUN	jour
,	PUNCT	,
Vint	VERB	venir
a	ADP	a
li	DET	le
sun	DET	son
lechur	NOUN	lequer
:	PUNCT	:
Mult	ADV	moult
la	DET	le
blasma	VERB	blasmer
,	PUNCT	,
mult	ADV	moult
li	DET	le
retraist	VERB	retraire
Qu'	CCONJ	que
ele	PRON	il
li	DET	le
out	VERB	avoir
mult	ADV	moult
mesfait	NOUN	mesfait
.	PUNCT	.
Dist	VERB	dire
li	DET	le
parole	NOUN	parole
mult	ADV	moult
fiere	NOUN	ferir
,	PUNCT	,
Quisante	NOUN	caistre
de	ADP	de
grant	ADJ	grant
maniere	NOUN	manière
;	PUNCT	;
Ke	PRON	que
ne	ADV	ne
ert	VERB	estre
venue	VERB	venir
,	PUNCT	,
cum	SCONJ	comme
deüt	VERB	devoir
,	PUNCT	,
De	ADP	de
ceo	DET	ce
se	PRON	se
curuça	VERB	currecu
il	PRON	il
mut	VERB	mout
.	PUNCT	.
Ke	PRON	que
false	NOUN	false
esteit	VERB	estre
,	PUNCT	,
li	DET	le
reprova	VERB	reproper
;	PUNCT	;
De	ADP	de
grant	ADJ	grant
maniere	NOUN	manière
la	DET	le
blasma	VERB	blasmer
.	PUNCT	.
Dist	VERB	dire
que	SCONJ	que
ele	PRON	il
ne	ADV	ne
prist	VERB	prendre
nule	DET	nul
cure	NOUN	cure
K'	CCONJ	que
il	PRON	il
out	VERB	avoir
guaité	NOUN	gautier
par	ADP	par
nuit	NOUN	nuit
obscure	NOUN	obscure
,	PUNCT	,
Si	ADV	si
qu'	SCONJ	que
ele	PRON	il
unkes	ADV	onque
ne	ADV	ne
deigna	VERB	deignier
Venir	VERB	venir
a	ADP	a
li	DET	le
,	PUNCT	,
ki	PRON	qui
tant	ADV	tant
l'	DET	le
ama	VERB	amer
.	PUNCT	.
Quant	SCONJ	cant
par	ADP	par
dous	DET	doux
nuiz	NOUN	nuit
l'	DET	le
out	VERB	avoir
atendue	VERB	atendre
E	CCONJ	et
qu'	SCONJ	que
ele	PRON	il
n'	ADV	ne
esteit	VERB	estre
pas	NOUN	pas
venue	VERB	venir
,	PUNCT	,
Se	SCONJ	se
a	ADP	a
la	DET	le
tierce	NOUN	tierce
ne	ADV	ne
veneit	VERB	venir
,	PUNCT	,
Dist	VERB	dire
qu'	SCONJ	que
en	ADP	en
fin	NOUN	fin
perdu	VERB	perdre
l'	DET	le
avreit	VERB	avoir
.	PUNCT	.
Blasma	VERB	blasmer
la	DET	le
ke	SCONJ	que
ainz	ADV	ainz
ne	ADV	ne
vint	VERB	venir
,	PUNCT	,
Mais	CCONJ	mais
ne	ADV	ne
solt	VERB	soudre
pas	NOUN	pas
qui	PRON	qui
la	DET	le
retint	VERB	retenir
:	PUNCT	:
Ne	CCONJ	ne
remist	VERB	remettre
en	ADP	en
li	DET	le
que	SCONJ	que
n'	ADV	ne
ert	VERB	estre
venue	VERB	venir
,	PUNCT	,
Mais	CCONJ	mais
par	ADP	par
la	DET	le
dame	NOUN	dame
fu	VERB	estre
retenue	VERB	retenir
K'	CCONJ	que
ele	PRON	il
saluat	NOUN	salüer
devant	ADP	devant
l'	DET	le
alter	VERB	autre
Quant	SCONJ	cant
eissir	VERB	esir
voleit	VERB	voloir
del	ADP.DET	de.le
muster	VERB	moustre
.	PUNCT	.
Ne	CCONJ	ne
volt	VERB	voloir
pas	NOUN	pas
que	SCONJ	que
perdist	VERB	perdre
Le	DET	le
servise	NOUN	servise
que	SCONJ	que
ele	PRON	il
li	DET	le
fist	VERB	faire
.	PUNCT	.
Mult	ADV	moult
la	DET	le
deit	VERB	devoir
hom	NOUN	ome
bien	NOUN	bien
servir	VERB	servir
,	PUNCT	,
Ki	PRON	qui
si	ADV	si
seit	VERB	être
a	ADP	a
tuz	DET	tous
merir	VERB	merir
;	PUNCT	;
Ki	PRON	qui
rien	NOUN	rien
de	ADP	de
servise	NOUN	servise
li	DET	le
funt	VERB	faire
En	ADP	en
nule	DET	nul
guise	NOUN	guise
nel	ADV.PRON	ne.il
perdrunt	VERB	perdre
.	PUNCT	.
Oïr	ADV	öir
purez	NOUN	pour
de	ADP	de
la	DET	le
dolente	ADJ	dolent
,	PUNCT	,
Cum	X	comme
out	VERB	avoir
mis	VERB	metre
a	ADP	a
pechié	NOUN	pechié
s'	DET	soi
entente	ADJ	entente
;	PUNCT	;
Tute	DET	tout
s'	DET	soi
entente	ADJ	entente
i	ADV	i
out	VERB	avoir
mise	VERB	metre
,	PUNCT	,
Tant	ADV	tant
fu	VERB	estre
de	ADP	de
diable	NOUN	dïable
esprise	VERB	esprendre
.	PUNCT	.
Quant	SCONJ	cant
les	DET	le
nunains	NOUN	nonne
del	ADP.DET	de.le
mustier	NOUN	mustire
Alerent	PROPN	aler
la	DET	le
nuit	NOUN	nuit
cuchier	VERB	couchier
,	PUNCT	,
Od	ADP	o
les	DET	le
altres	PRON	autre
se	PRON	se
culcha	VERB	culque
.	PUNCT	.
N'	ADV	ne
i	ADV	i
dormi	VERB	dormir
,	PUNCT	,
mais	NOUN	mais
mult	ADV	moult
pensa	VERB	penser
De	ADP	de
tenir	VERB	tenir
le	DET	le
covenant	NOUN	covenant
Ke	PRON	que
ele	PRON	il
fist	VERB	faire
le	DET	le
jor	NOUN	jor
devant	ADP	devant
Al	ADP.DET	à.le
chevalier	NOUN	chevalier
,	PUNCT	,
kar	CCONJ	car
pur	ADP	pour
murir	VERB	mourir
Ne	CCONJ	ne
volt	VERB	voloir
del	ADP.DET	de.le
covenant	NOUN	covenant
eissir	VERB	esir
.	PUNCT	.
Quant	SCONJ	cant
ert	VERB	estre
endormi	VERB	endormir
cel	DET	cel
covent	NOUN	covent
,	PUNCT	,
De	ADP	de
son	DET	son
lit	NOUN	lit
mult	ADV	moult
belement	NOUN	belement
Leva	PROPN	lever
e	CCONJ	et
puis	NOUN	puis
,	PUNCT	,
od	ADP	o
pas	NOUN	pas
petit	ADJ	petit
,	PUNCT	,
S'	DET	se
en	ADP	en
ala	VERB	aler
sus	DET	sus
de	ADP	de
son	DET	son
lit	NOUN	lit
.	PUNCT	.
E	CCONJ	et
quant	SCONJ	cant
enz	ADV	ens
al	ADP.DET	à.le
mustier	NOUN	mustire
vint	VERB	venir
,	PUNCT	,
Unkes	DET	onque
rien	NOUN	rien
ne	ADV	ne
li	DET	le
sovint	VERB	sovenir
De	ADP	de
la	DET	le
mere	NOUN	mere
Jhesu	PROPN	jesus
Crist	PROPN	crist
,	PUNCT	,
K'	CCONJ	que
anceis	NOUN	anceis
la	DET	le
bunté	NOUN	bonté
li	DET	le
fist	VERB	faire
Ke	PRON	que
departir	VERB	departir
ne	ADV	ne
li	DET	le
soffri	VERB	sofrir
,	PUNCT	,
Ainz	PROPN	ainz
la	DET	le
toli	VERB	tolir
a	ADP	a
l'	DET	le
enemi	NOUN	ennemi
;	PUNCT	;
Pur	ADP	pour
les	DET	le
saluz	NOUN	salu
que	SCONJ	que
li	DET	le
dist	VERB	dire
Mult	ADV	moult
grant	ADJ	grant
bunté	NOUN	bonté
li	DET	le
fist	VERB	faire
.	PUNCT	.
Mais	CCONJ	mais
dunc	ADV	donc
se	PRON	se
ublia	VERB	ublier
la	DET	le
chaitive	ADJ	chaitif
,	PUNCT	,
Tant	ADV	tant
par	ADP	par
esteit	VERB	estre
ententive	ADJ	ententif
,	PUNCT	,
Tant	ADV	tant
out	VERB	avoir
mise	VERB	metre
son	DET	son
curage	NOUN	courage
A	ADP	a
mal	NOUN	mal
e	CCONJ	et
a	ADP	a
mortel	ADJ	mortel
damage	NOUN	damage
Ke	PRON	que
ceo	DET	ce
qu'	SCONJ	que
ele	PRON	il
plus	ADV	plus
amer	VERB	amer
dut	VERB	devoir
En	ADP	en
ubli	NOUN	ubli
le	DET	le
mist	VERB	metre
trestut	DET	trestot
.	PUNCT	.
Ala	VERB	aler
avant	ADV	avant
,	PUNCT	,
guarde	NOUN	garder
ne	ADV	ne
prist	VERB	prendre
A	ADP	a
bien	NOUN	bien
,	PUNCT	,
mais	NOUN	mais
mult	ADV	moult
s'	DET	soi
entremist	VERB	entremetre
De	ADP	de
son	DET	son
eire	NOUN	aire
espleitier	NOUN	esplitier
,	PUNCT	,
Ke	PRON	que
issue	VERB	issue
feüst	VERB	faire
del	ADP.DET	de.le
mustier	NOUN	mustire
.	PUNCT	.
Si	ADV	si
cum	SCONJ	comme
espleita	VERB	esploitier
son	DET	son
eire	NOUN	aire
,	PUNCT	,
A	ADP	a
l'	DET	le
us	NOUN	us
del	ADP.DET	de.le
mostier	NOUN	mostier
vint	VERB	venir
aneire	NOUN	aner
.	PUNCT	.
Cum	X	comme
plus	ADV	plus
tost	DET	tost
pout	VERB	pouvoir
,	PUNCT	,
l'	DET	le
us	NOUN	us
ovri	NOUN	ovrir
E	CCONJ	et
sanz	ADP	sans
desturbier	VERB	détrobler
s'	DET	soi
en	ADP	en
issi	VERB	issir
E	CCONJ	et
puis	NOUN	puis
tint	VERB	tenir
sa	DET	son
veie	NOUN	voie
dreit	NOUN	dret
La	DET	le
u	CCONJ	ou
saveit	VERB	savoir
que	SCONJ	que
cil	DET	cel
esteit	VERB	estre
Ki	PRON	qui
de	ADP	de
ceo	DET	ce
l'	DET	le
aveit	VERB	avoir
requise	VERB	requerre
E	CCONJ	et
en	ADP	en
cele	DET	cel
foleur	NOUN	folloir
mise	VERB	metre
.	PUNCT	.
E	CCONJ	et
quant	SCONJ	cant
ele	PRON	il
ert	VERB	estre
a	ADP	a
li	DET	le
venue	VERB	venir
,	PUNCT	,
Liement	PROPN	liement
l'	DET	le
ad	VERB	avoir
receüe	NOUN	recevoir
.	PUNCT	.
Cum	X	comme
plus	ADV	plus
pot	VERB	pöoir
,	PUNCT	,
plus	ADV	plus
se	PRON	se
hasta	VERB	haster
E	CCONJ	et
hors	ADV	hors
del	ADP.DET	de.le
païs	NOUN	päis
la	DET	le
mena	VERB	mener
.	PUNCT	.
Mult	ADV	moult
par	ADP	par
fud	VERB	deuf
liez	ADJ	lié
e	CCONJ	et
joius	NOUN	jois
Del	ADP.DET	de.le
mesfait	NOUN	mesfait
li	DET	le
dolurus	ADJ	deuxure
,	PUNCT	,
E	CCONJ	et
ele	PRON	il
si	ADV	si
fu	VERB	estre
de	ADP	de
sue	ADJ	suen
part	NOUN	part
.	PUNCT	.
Mult	ADV	moult
li	DET	le
sembla	VERB	sembler
que	SCONJ	que
ceo	DET	ce
fud	VERB	deuf
tart	ADV	tart
Que	CCONJ	que
ele	PRON	il
fust	VERB	estre
si	ADV	si
luinz	NOUN	luin
venue	VERB	venir
Ke	PRON	que
de	ADP	de
nul	DET	nul
ne	ADV	ne
fust	VERB	estre
cunue	NOUN	conoistre
,	PUNCT	,
Ke	PRON	que
pur	ADP	pour
hunte	NOUN	honte
de	ADP	de
la	DET	le
gent	NOUN	gent
,	PUNCT	,
Ke	PRON	que
pur	ADP	pour
faire	VERB	faire
sun	DET	son
talent	NOUN	talent
.	PUNCT	.
Mundaine	NOUN	mondié
hunte	NOUN	honte
cremeit	VERB	crëemir
plus	ADV	plus
Ke	PRON	que
Damnedeu	PROPN	damedieu
,	PUNCT	,
ki	PRON	qui
maint	DET	maint
lasus	NOUN	los
,	PUNCT	,
Ki	PRON	qui
tute	DET	tout
l'	DET	le
ovre	NOUN	ovrer
conuist	VERB	conoistre
e	CCONJ	et
veit	VERB	vëoir
De	ADP	de
chascun	DET	chascun
humme	NOUN	homme
,	PUNCT	,
quel	DET	quel
qu'	SCONJ	que
il	PRON	il
seit	VERB	être
.	PUNCT	.
Il	PRON	il
veit	VERB	vëoir
le	DET	le
fait	VERB	faire
de	ADP	de
chascun	DET	chascun
cler	ADJ	clair
;	PUNCT	;
Nul	DET	nul
ne	ADV	ne
li	DET	le
pout	VERB	pouvoir
rien	NOUN	rien
celer	VERB	celer
.	PUNCT	.
Sanz	ADP	sans
li	DET	le
ne	ADV	ne
