Cy	ADV	ci
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
ilz	PRON	il
furent	VERB	estre
tous	DET	tout
esbays	NOUN	ébahir
,	PUNCT	,
car	CCONJ	car
ilz	PRON	il
trouverent	VERB	trouver
les	DET	le
rues	NOUN	rüe
toutes	DET	tout
fossoyeez	NOUN	fossement
et	CCONJ	et
fortiffieez	NOUN	fortifier
avecques	ADP	avec
bonnes	ADJ	bon
barrieres	NOUN	barrière
,	PUNCT	,
et	CCONJ	et
gensdarmes	NOUN	gendaume
a	ADP	a
grant	ADJ	grant
nombre	NOUN	nombre
que	SCONJ	que
les	DET	le
gardoient	VERB	garder
,	PUNCT	,
tous	DET	tout
en	ADP	en
point	NOUN	point
comme	SCONJ	comme
pour	ADP	pour
combatre	VERB	combattre
.	PUNCT	.
Si	ADV	si
trouverent	VERB	trouver
les	DET	le
gardes	NOUN	garde
de	ADP	de
la	DET	le
premiere	ADJ	premier
barriere	NOUN	barriere
que	SCONJ	que
leur	DET	leur
demanderent	VERB	demander
:	PUNCT	:
«	PUNCT	"
Que	CCONJ	que
demandez	VERB	demander
vous	PRON	vous
,	PUNCT	,
messeigneurs	NOUN	messeigneur
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Nous	PRON	nous
sommes	NOUN	somme
,	PUNCT	,
dit	VERB	dire
le	DET	le
conte	NOUN	comte
,	PUNCT	,
au	ADP.DET	a.le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
,	PUNCT	,
que	SCONJ	que
nous	PRON	nous
envoye	VERB	envoyer
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Et	CCONJ	et
y	ADV	y
a	ADP	a
il	PRON	il
icy	ADV	ici
duc	NOUN	duc
ou	CCONJ	ou
conte	NOUN	comte
?	PUNCT	?
»	PUNCT	"
dirent	VERB	dire
les	DET	le
gardes	NOUN	garde
.	PUNCT	.
«	PUNCT	"
Ouy	ADV	ouïr
certes	ADV	certes
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
conte	NOUN	comte
.	PUNCT	.
«	PUNCT	"
Or	ADV	or
entrez	VERB	entrer
doncques	ADV	donc
avecq	ADP	avec
vostre	DET	vostre
compaignie	NOUN	compagnie
.	PUNCT	.
»	PUNCT	"
Lors	ADV	lors
entrerent	VERB	entrer
et	CCONJ	et
virent	VERB	vëoir
toutes	DET	tout
les	DET	le
rues	NOUN	rüe
tendues	NOUN	tendre
de	ADP	de
moult	ADV	moult
riche	ADJ	riche
tapisserie	NOUN	tapessiz
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
ilz	PRON	il
furent	VERB	estre
venuz	VERB	venir
devant	ADP	devant
le	DET	le
logis	NOUN	logis
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
ilz	PRON	il
trouverent	VERB	trouver
la	DET	le
,	PUNCT	,
grant	ADJ	grant
compaignie	NOUN	compagnie
de	ADP	de
gens	NOUN	gens
d'	ADP	de
armes	NOUN	arme
qui	PRON	qui
avoient	VERB	avoir
haches	NOUN	hache
en	ADP	en
leurs	DET	leur
mains	NOUN	main
comme	SCONJ	comme
pour	ADP	pour
combatre	VERB	combattre
,	PUNCT	,
et	CCONJ	et
estoit	VERB	estre
le	DET	le
cappitaine	NOUN	capitaine
devant	ADP	devant
la	DET	le
porte	NOUN	porte
du	ADP.DET	de.le
logis	NOUN	logis
en	ADP	en
moult	ADV	moult
riche	ADJ	riche
estat	NOUN	état
.	PUNCT	.
Le	DET	le
conte	NOUN	comte
de	ADP	de
Quarion	PROPN	quarre
luy	PRON	lui
demanda	VERB	demander
si	ADV	si
pourroit	VERB	pouvoir
parler	VERB	parler
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
«	PUNCT	"
Et	CCONJ	et
qui	PRON	qui
estes	VERB	estre
vous	PRON	vous
?	PUNCT	?
»	PUNCT	"
dit	VERB	dire
le	DET	le
cappitaine	NOUN	capitaine
.	PUNCT	.
«	PUNCT	"
Je	PRON	je
suis	VERB	estre
le	DET	le
conte	NOUN	comte
de	ADP	de
Quarion	PROPN	quarre
,	PUNCT	,
que	SCONJ	que
le	DET	le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
envoye	VERB	envoyer
devers	ADP	devers
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Or	ADV	or
me	PRON	je
suyvez	VERB	suvite
,	PUNCT	,
dit	VERB	dire
il	PRON	il
,	PUNCT	,
avecq	ADP	avec
voz	DET	vostre
gens	NOUN	gens
.	PUNCT	.
»	PUNCT	"
Si	ADV	si
se	PRON	se
mect	VERB	mettre
devant	ADP	devant
,	PUNCT	,
et	CCONJ	et
le	DET	le
Conte	NOUN	conter
avecq	ADP	avec
ses	DET	son
gens	NOUN	gens
après	ADV	après
,	PUNCT	,
et	CCONJ	et
quant	SCONJ	cant
ilz	PRON	il
furent	VERB	estre
en	ADP	en
la	DET	le
premiere	ADJ	premier
salle	ADJ	salle
,	PUNCT	,
que	SCONJ	que
moult	ADV	moult
estoit	VERB	estre
grande	ADJ	grand
et	CCONJ	et
toute	DET	tout
tapissee	NOUN	tapesseil
,	PUNCT	,
le	DET	le
dessus	ADV	dessus
et	CCONJ	et
les	DET	le
coustez	VERB	couter
,	PUNCT	,
d'	ADP	de
ung	DET	un
drap	NOUN	drap
d'	ADP	de
or	NOUN	or
de	ADP	de
haulte	ADJ	haut
lisse	NOUN	lis
,	PUNCT	,
a	ADP	a
grantz	ADJ	grant
personnages	NOUN	personnage
de	ADP	de
la	DET	le
destruction	NOUN	destruction
de	ADP	de
Troye	PROPN	troie
,	PUNCT	,
la	DET	le
plus	ADV	plus
riche	ADJ	riche
besongne	NOUN	besogne
que	SCONJ	que
l'	DET	le
on	PRON	on
sceut	VERB	savoir
veoir	VERB	vëoir
,	PUNCT	,
quant	SCONJ	cant
ilz	PRON	il
eurent	VERB	avoir
une	DET	un
piesse	NOUN	peise
regardé	VERB	regarder
,	PUNCT	,
vint	VERB	venir
ledict	DET	ledit
cappitaine	NOUN	capitaine
que	SCONJ	que
leur	DET	leur
dit	VERB	dire
:	PUNCT	:
«	PUNCT	"
Attendons	VERB	attendre
encores	ADV	encore
ung	DET	un
peu	ADV	peu
,	PUNCT	,
car	CCONJ	car
je	PRON	je
n'	ADV	ne
ay	VERB	avoir
peu	ADV	peu
entrer	VERB	entrer
,	PUNCT	,
pour	ADP	pour
ce	PRON	ce
qu'	SCONJ	que
on	PRON	on
tient	VERB	tenir
le	DET	le
conseil	NOUN	conseil
,	PUNCT	,
si	ADV	si
n'	ADV	ne
ozeroye	NOUN	ouïrer
hurter	VERB	hurter
a	ADP	a
l'	DET	le
uys	NOUN	huis
.	PUNCT	.
»	PUNCT	"
Quant	SCONJ	cant
ilz	PRON	il
eurent	VERB	avoir
ung	DET	un
peu	ADV	peu
attendu	VERB	attendre
,	PUNCT	,
le	DET	le
cappitaine	NOUN	capitaine
entendit	VERB	entendre
ouvrir	VERB	ouvrir
l'	DET	le
uys	NOUN	huis
;	PUNCT	;
si	ADV	si
alla	VERB	aller
celle	DET	cil
part	NOUN	part
et	CCONJ	et
mena	VERB	mener
avecques	ADP	avec
luy	PRON	lui
le	DET	le
conte	NOUN	comte
de	ADP	de
Quarion	PROPN	quarre
et	CCONJ	et
sa	DET	son
compaignie	NOUN	compagnie
.	PUNCT	.
Si	ADV	si
parla	VERB	parler
le	DET	le
cappitaine	NOUN	capitaine
a	ADP	a
ung	DET	un
des	ADP.DET	de.le
chambellans	NOUN	chambellanc
,	PUNCT	,
et	CCONJ	et
luy	PRON	lui
dit	VERB	dire
que	SCONJ	que
le	DET	le
conte	NOUN	comte
de	ADP	de
Quarion	PROPN	quarre
vouloit	VERB	vouloir
parler	VERB	parler
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
«	PUNCT	"
Je	PRON	je
vois	NOUN	aler
appeller	VERB	appeler
le	DET	le
chancellier	VERB	chancelier
,	PUNCT	,
dit	VERB	dire
le	DET	le
chambellan	NOUN	chambellan
,	PUNCT	,
qui	PRON	qui
parlera	VERB	parler
a	ADP	a
vous	PRON	vous
.	PUNCT	.
»	PUNCT	"
Si	ADV	si
ferme	NOUN	ferme
l'	DET	le
uys	NOUN	huis
et	CCONJ	et
s'	DET	soi
en	ADP	en
va	VERB	aler
querir	VERB	quérir
le	DET	le
chancellier	VERB	chancelier
,	PUNCT	,
lequel	DET	lequel
incontinant	ADV	incontinent
il	PRON	il
amena	VERB	amener
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
il	PRON	il
fut	VERB	être
arrivé	VERB	arriver
,	PUNCT	,
il	PRON	il
demanda	VERB	demander
audict	ADP.DET	à.ledit
conte	NOUN	comte
:	PUNCT	:
«	PUNCT	"
Que	CCONJ	que
demandez	VERB	demander
vous	PRON	vous
,	PUNCT	,
vous	PRON	vous
aultres	PRON	autre
messeigneurs	NOUN	messeigneur
?	PUNCT	?
»	PUNCT	"
«	PUNCT	"
Nous	PRON	nous
venons	VERB	venir
,	PUNCT	,
dit	VERB	dire
le	DET	le
conte	NOUN	comte
,	PUNCT	,
parler	VERB	parler
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
de	ADP	de
par	ADP	par
le	DET	le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Et	CCONJ	et
comment	ADV	comment
,	PUNCT	,
dit	VERB	dire
le	DET	le
chancellier	VERB	chancelier
,	PUNCT	,
est	VERB	estre
il	PRON	il
si	ADV	si
fort	ADJ	fort
malade	ADJ	malade
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
fust	VERB	estre
peu	ADV	peu
venir	VERB	venir
jusques	ADP	jusque
icy	ADV	ici
dire	VERB	dire
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
veult	VERB	vouloir
?	PUNCT	?
Certes	ADV	certes
,	PUNCT	,
vous	PRON	vous
n'	ADV	ne
y	ADV	y
pourriez	VERB	pourvoir
parler	VERB	parler
,	PUNCT	,
ja	ADV	ja
ne	ADV	ne
vous	PRON	vous
fault	NOUN	falloir
icy	ADV	ici
plus	ADV	plus
actendre	VERB	attendre
.	PUNCT	.
»	PUNCT	"
Quant	SCONJ	cant
le	DET	le
conte	NOUN	comte
et	CCONJ	et
ses	DET	son
compaignons	NOUN	compagnon
ouyrent	VERB	ouïr
ceste	DET	cest
responce	NOUN	répondre
,	PUNCT	,
ilz	PRON	il
furent	VERB	estre
moult	ADV	moult
esbays	NOUN	ébahir
,	PUNCT	,
et	CCONJ	et
se	PRON	se
mirent	VERB	metre
a	ADP	a
retourner	VERB	retourner
le	DET	le
plus	ADV	plus
bref	NOUN	bref
qu'	SCONJ	que
ilz	PRON	il
peurent	VERB	pouvoir
.	PUNCT	.
Les	DET	le
dames	NOUN	dame
et	CCONJ	et
damoiselles	NOUN	damoiselle
estoient	VERB	estre
aux	ADP.DET	à.le
fenestres	NOUN	fenestre
a	ADP	a
grant	ADJ	grant
nombre	NOUN	nombre
,	PUNCT	,
attendans	NOUN	attendre
la	DET	le
venue	VERB	venir
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
Et	CCONJ	et
quant	SCONJ	cant
elles	PRON	elle
virent	VERB	vëoir
venir	VERB	venir
le	DET	le
conte	NOUN	comte
sans	NOUN	sans
luy	PRON	lui
,	PUNCT	,
si	ADV	si
furent	VERB	estre
moult	ADV	moult
desconfortees	VERB	desconforter
et	CCONJ	et
marries	NOUN	marier
.	PUNCT	.
Si	ADV	si
dit	VERB	dire
la	DET	le
pucelle	NOUN	pucelle
au	ADP.DET	a.le
roy	NOUN	roi
son	DET	son
pere	NOUN	père
:	PUNCT	:
«	PUNCT	"
Helas	PROPN	helle
,	PUNCT	,
monseigneur	NOUN	monseigneur
,	PUNCT	,
nous	PRON	nous
ne	ADV	ne
verrons	VERB	voir
point	NOUN	point
ce	PRON	ce
beau	ADJ	beau
prince	NOUN	prince
,	PUNCT	,
car	CCONJ	car
vecy	NOUN	voivi
venir	VERB	venir
le	DET	le
conte	NOUN	comte
de	ADP	de
Quarion	PROPN	quarre
qui	PRON	qui
point	NOUN	point
ne	ADV	ne
l'	DET	le
amaine	NOUN	amener
.	PUNCT	.
»	PUNCT	"
Comment	ADV	comment
le	DET	le
conte	NOUN	comte
de	ADP	de
Quarion	PROPN	quarre
,	PUNCT	,
luy	PRON	lui
estre	VERB	estre
arrivé	VERB	arriver
devant	ADP	devant
le	DET	le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
,	PUNCT	,
luy	PRON	lui
fit	VERB	faire
la	DET	le
responce	NOUN	répondre
de	ADP	de
ce	PRON	ce
que	SCONJ	que
avoit	VERB	avoir
fait	VERB	faire
avecq	ADP	avec
les	DET	le
gens	NOUN	gens
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
present	NOUN	présent
les	DET	le
barons	NOUN	baron
.	PUNCT	.
Quant	SCONJ	cant
le	DET	le
conte	NOUN	comte
fut	VERB	être
entré	VERB	entrer
en	ADP	en
la	DET	le
salle	ADJ	salle
,	PUNCT	,
tous	DET	tout
vindrent	VERB	venir
autour	PRON	atourer
de	ADP	de
luy	PRON	lui
,	PUNCT	,
pour	ADP	pour
escouter	VERB	écouter
la	DET	le
responce	NOUN	répondre
qu'	SCONJ	que
il	PRON	il
feroit	VERB	faire
.	PUNCT	.
Si	ADV	si
leur	DET	leur
compta	VERB	compter
la	DET	le
maniere	NOUN	manière
comment	ADV	comment
les	DET	le
rues	NOUN	rüe
estoient	VERB	estre
ja	ADV	ja
fortiffieez	NOUN	fortifier
,	PUNCT	,
et	CCONJ	et
les	DET	le
grans	ADJ	grand
gardes	NOUN	garde
que	SCONJ	que
l'	DET	le
entree	NOUN	entree
gardoient	VERB	garder
.	PUNCT	.
«	PUNCT	"
Par	ADP	par
Dieu	PROPN	dieu
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
,	PUNCT	,
il	PRON	il
doit	VERB	devoir
estre	VERB	estre
vaillant	ADJ	valoir
guerroyeur	NOUN	guerroyeur
,	PUNCT	,
que	SCONJ	que
si	ADV	si
bien	NOUN	bien
se	PRON	se
veult	VERB	vouloir
tenir	VERB	tenir
sus	DET	sus
ses	DET	son
gardes	NOUN	garde
.	PUNCT	.
»	PUNCT	"
Après	ADP	après
leur	DET	leur
compta	VERB	compter
comment	ADV	comment
les	DET	le
rues	NOUN	rüe
estoient	VERB	estre
toutes	DET	tout
tendues	NOUN	tendre
de	ADP	de
tapisserie	NOUN	tapessiz
moult	ADV	moult
riche	ADJ	riche
,	PUNCT	,
et	CCONJ	et
comment	ADV	comment
ilz	PRON	il
estoient	VERB	estre
venuz	VERB	venir
jusques	ADP	jusque
devant	ADP	devant
son	DET	son
logis	NOUN	logis
,	PUNCT	,
ou	CCONJ	ou
ilz	PRON	il
avoient	VERB	avoir
trouvé	VERB	trouver
le	DET	le
cappitaine	NOUN	capitaine
de	ADP	de
la	DET	le
garde	NOUN	garde
en	ADP	en
ung	DET	un
moult	ADV	moult
riche	ADJ	riche
estat	NOUN	état
,	PUNCT	,
«	PUNCT	"
lequel	DET	lequel
nous	PRON	nous
a	ADP	a
mené	VERB	mener
en	ADP	en
une	DET	un
salle	ADJ	salle
tapissee	NOUN	tapesseil
de	ADP	de
la	DET	le
plus	ADV	plus
riche	ADJ	riche
tapisserie	NOUN	tapessiz
que	SCONJ	que
jamais	ADV	jamais
nous	PRON	nous
vismes	NOUN	visme
,	PUNCT	,
car	CCONJ	car
il	PRON	il
n'	ADV	ne
y	ADV	y
avoit	VERB	avoir
guieres	NOUN	guire
aultre	ADJ	autre
chose	NOUN	chose
que	SCONJ	que
fil	NOUN	fil
d'	ADP	de
or	NOUN	or
et	CCONJ	et
d'	ADP	de
argent	NOUN	argent
,	PUNCT	,
la	DET	le
ou	CCONJ	ou
estoit	VERB	estre
pourtraicte	VERB	pourtroirie
la	DET	le
destruction	NOUN	destruction
de	ADP	de
Troye	PROPN	troie
en	ADP	en
grantz	ADJ	grant
personnages	NOUN	personnage
tous	DET	tout
faiz	VERB	fait
de	ADP	de
fin	NOUN	fin
or	NOUN	or
et	CCONJ	et
de	ADP	de
soye	NOUN	soie
,	PUNCT	,
et	CCONJ	et
avons	VERB	avoir
esté	VERB	être
la	DET	le
l'	DET	le
espace	NOUN	espace
d'	ADP	de
ung	DET	un
quart	DET	cart
d'	ADP	de
heure	NOUN	heure
,	PUNCT	,
tandis	DET	tendre
que	SCONJ	que
le	DET	le
cappitaine	NOUN	capitaine
estoit	VERB	estre
allé	VERB	aller
a	ADP	a
la	DET	le
porte	NOUN	porte
de	ADP	de
la	DET	le
chambre	NOUN	chambre
de	ADP	de
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
,	PUNCT	,
a	ADP	a
laquelle	DET	lequel
n'	ADV	ne
a	ADP	a
ozé	VERB	oster
hurter	VERB	hurter
.	PUNCT	.
Si	ADV	si
nous	PRON	nous
a	ADP	a
faillu	NOUN	falir
attendre	VERB	attendre
que	SCONJ	que
quelcun	DET	quelqune
aye	NOUN	avoir
ouvert	VERB	ouvrir
l'	DET	le
uys	NOUN	huis
.	PUNCT	.
Le	DET	le
cappitaine	NOUN	capitaine
,	PUNCT	,
que	SCONJ	que
bien	NOUN	bien
tenoit	VERB	tenir
l'	DET	le
ueil	NOUN	aulir
si	ADV	si
personne	NOUN	personne
ouvriroit	VERB	ouvrir
point	NOUN	point
la	DET	le
porte	NOUN	porte
,	PUNCT	,
a	ADP	a
veu	VERB	voir
ung	DET	un
des	ADP.DET	de.le
chambellans	NOUN	chambellanc
a	ADP	a
la	DET	le
porte	NOUN	porte
;	PUNCT	;
adonc	ADV	adonc
nous	PRON	nous
a	ADP	a
menez	VERB	mener
a	ADP	a
luy	PRON	lui
,	PUNCT	,
en	ADP	en
luy	PRON	lui
disant	VERB	dire
:	PUNCT	:
“	PUNCT	“
Monseigneur	NOUN	monseigneur
le	DET	le
chambellan	NOUN	chambellan
,	PUNCT	,
veez	VERB	vëoir
cy	ADV	ci
le	DET	le
conte	NOUN	comte
de	ADP	de
Quarion	PROPN	quarre
que	SCONJ	que
le	DET	le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
envoye	VERB	envoyer
pour	ADP	pour
parler	VERB	parler
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
-	PUNCT	-
Or	ADV	or
demeurez	VERB	demeurer
icy	ADV	ici
,	PUNCT	,
dit	VERB	dire
il	PRON	il
,	PUNCT	,
et	CCONJ	et
je	PRON	je
le	DET	le
iray	VERB	aler
dire	VERB	dire
au	ADP.DET	a.le
chancelier	VERB	chancelier
.	PUNCT	.
”	PUNCT	"
Si	ADV	si
c'	CCONJ	ce
est	VERB	estre
retiré	VERB	retirer
en	ADP	en
la	DET	le
chambre	NOUN	chambre
et	CCONJ	et
a	ADP	a
fermé	VERB	fermer
l'	DET	le
uys	NOUN	huis
apres	ADV	après
luy	PRON	lui
,	PUNCT	,
et	CCONJ	et
bien	NOUN	bien
tost	DET	tost
après	ADV	après
a	ADP	a
amené	VERB	amener
le	DET	le
chancelier	VERB	chancelier
qui	PRON	qui
est	VERB	estre
ung	DET	un
homme	NOUN	homme
de	ADP	de
grant	ADJ	grant
representation	NOUN	repessertir
,	PUNCT	,
que	SCONJ	que
m'	PRON	je
a	ADP	a
demandé	VERB	demander
que	SCONJ	que
je	PRON	je
vouloye	VERB	vouloir
.	PUNCT	.
Et	CCONJ	et
je	PRON	je
luy	PRON	lui
ay	VERB	avoir
respondu	VERB	respondre
que	SCONJ	que
le	DET	le
roy	NOUN	roi
m'	PRON	je
avoit	VERB	avoir
envoyé	VERB	envoyer
pour	ADP	pour
parler	VERB	parler
a	ADP	a
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
Et	CCONJ	et
lors	ADV	lors
il	PRON	il
m'	PRON	je
a	ADP	a
respondu	VERB	respondre
en	ADP	en
ceste	DET	cest
maniere	NOUN	manière
:	PUNCT	:
“	PUNCT	“
Comment	ADV	comment
,	PUNCT	,
le	DET	le
roy	NOUN	roi
est	VERB	estre
il	PRON	il
si	ADV	si
fort	ADJ	fort
malade	ADJ	malade
que	SCONJ	que
il	PRON	il
ne	ADV	ne
luy	PRON	lui
pouvoit	VERB	pouvoir
venir	VERB	venir
dire	VERB	dire
ce	PRON	ce
qu'	SCONJ	que
il	PRON	il
veult	VERB	vouloir
?	PUNCT	?
Certes	ADV	certes
,	PUNCT	,
vous	PRON	vous
n'	ADV	ne
y	ADV	y
pourriez	VERB	pourvoir
parler	VERB	parler
.	PUNCT	.
”	PUNCT	"
“	PUNCT	“
Si	ADV	si
avons	VERB	avoir
esté	VERB	être
tous	DET	tout
esbays	NOUN	ébahir
,	PUNCT	,
et	CCONJ	et
le	DET	le
plus	ADV	plus
tost	DET	tost
que	SCONJ	que
nous	PRON	nous
avons	VERB	avoir
peu	ADV	peu
nous	PRON	nous
en	ADP	en
sommes	NOUN	somme
retournez	VERB	retourner
vous	PRON	vous
venir	VERB	venir
dire	VERB	dire
la	DET	le
responce	NOUN	répondre
.	PUNCT	.
”	PUNCT	"
Le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
de	ADP	de
ce	PRON	ce
fut	VERB	être
moult	ADV	moult
joyeux	NOUN	joyeux
,	PUNCT	,
pensant	ADJ	penser
qu'	SCONJ	que
il	PRON	il
ne	ADV	ne
se	PRON	se
trouveroit	VERB	trouver
point	NOUN	point
a	ADP	a
la	DET	le
feste	NOUN	fête
,	PUNCT	,
mais	NOUN	mais
cy	ADV	ci
fit	VERB	faire
,	PUNCT	,
dont	PRON	dont
il	PRON	il
fut	VERB	être
bien	NOUN	bien
marry	NOUN	marir
,	PUNCT	,
comme	SCONJ	comme
vous	PRON	vous
orrez	VERB	orer
.	PUNCT	.
Si	ADV	si
dit	VERB	dire
:	PUNCT	:
«	PUNCT	"
Ne	CCONJ	ne
vous	PRON	vous
avois	VERB	avoir
je	PRON	je
pas	NOUN	pas
bien	NOUN	bien
dit	VERB	dire
qu'	SCONJ	que
il	PRON	il
avoit	VERB	avoir
la	DET	le
teste	NOUN	teste
lunaticque	NOUN	longue-dt
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
tenoit	VERB	tenir
du	ADP.DET	de.le
fol	ADJ	fol
?	PUNCT	?
Et	CCONJ	et
cy	ADV	ci
c'	CCONJ	ce
estoit	VERB	estre
a	ADP	a
moy	PRON	moi
a	ADP	a
faire	VERB	faire
,	PUNCT	,
je	PRON	je
ne	ADV	ne
le	DET	le
prieroye	VERB	priier
ja	ADV	ja
plus	ADV	plus
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Par	ADP	par
Dieu	PROPN	dieu
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
d'	ADP	de
Arragon	PROPN	arganze
,	PUNCT	,
si	ADV	si
le	DET	le
roy	NOUN	roi
m'	PRON	je
en	ADP	en
veult	VERB	vouloir
croire	VERB	croire
il	PRON	il
le	DET	le
ira	VERB	aler
convoyer	VERB	convoiier
,	PUNCT	,
et	CCONJ	et
je	PRON	je
iray	VERB	aler
avecq	ADP	avec
luy	PRON	lui
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
luy	PRON	lui
peult	VERB	pouvoir
cela	DET	cela
nuyre	VERB	nuire
,	PUNCT	,
veu	VERB	voir
qu'	SCONJ	que
il	PRON	il
a	ADP	a
si	ADV	si
noble	ADJ	noble
estat	NOUN	état
,	PUNCT	,
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
est	VERB	estre
venu	VERB	venir
en	ADP	en
sa	DET	son
cité	NOUN	cité
,	PUNCT	,
mesmement	ADV	mêmement
contre	ADP	contre
une	DET	un
telle	DET	tel
feste	NOUN	fête
,	PUNCT	,
par	ADP	par
quoy	PRON	quoi
on	PRON	on
ny	CCONJ	ne
doit	VERB	devoir
regarder	VERB	regarder
nul	DET	nul
ordre	NOUN	ordre
.	PUNCT	.
»	PUNCT	"
Les	DET	le
dames	NOUN	dame
furent	VERB	estre
moult	ADV	moult
joyeuses	ADJ	joyeux
de	ADP	de
ce	PRON	ce
que	SCONJ	que
le	DET	le
roy	NOUN	roi
d'	ADP	de
Arragon	PROPN	arganze
avoit	VERB	avoir
dit	VERB	dire
,	PUNCT	,
si	ADV	si
l'	DET	le
en	ADP	en
remercierent	VERB	remercier
grandement	NOUN	grandement
.	PUNCT	.
Comment	ADV	comment
le	DET	le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
,	PUNCT	,
acompaigné	VERB	acompagnier
du	ADP.DET	de.le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
allerent	VERB	aller
convoyer	VERB	convoiier
Jehan	PROPN	jean
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
«	PUNCT	"
Vrayement	NOUN	vraiment
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
d'	ADP	de
Espaigne	PROPN	espagne
,	PUNCT	,
il	PRON	il
vault	VERB	valoir
bien	NOUN	bien
que	SCONJ	que
l'	DET	le
on	PRON	on
y	ADV	y
aille	VERB	aler
devers	ADP	devers
luy	PRON	lui
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
puis	NOUN	puis
croire	VERB	croire
que	SCONJ	que
ce	PRON	ce
ne	ADV	ne
soit	VERB	estre
ung	DET	un
tressaige	NOUN	tressaignier
homme	NOUN	homme
.	PUNCT	.
Si	ADV	si
iray	VERB	aler
veoir	VERB	vëoir
si	ADV	si
je	PRON	je
le	DET	le
pourray	VERB	pouvoir
amener	VERB	amener
,	PUNCT	,
et	CCONJ	et
croyez	VERB	croire
que	SCONJ	que
ja	ADV	ja
ne	ADV	ne
sera	VERB	estre
ma	DET	mon
faulte	NOUN	faute
que	SCONJ	que
ne	ADV	ne
s'	DET	soi
en	ADP	en
viengne	VERB	venir
festier	NOUN	festiier
avecq	ADP	avec
les	DET	le
dames	NOUN	dame
.	PUNCT	.
»	PUNCT	"
«	PUNCT	"
Je	PRON	je
iray	VERB	aler
avecq	ADP	avec
vous	PRON	vous
»	PUNCT	"
,	PUNCT	,
dit	VERB	dire
le	DET	le
roy	NOUN	roi
d'	ADP	de
Arragon	PROPN	arganze
aussi	ADV	aussi
le	DET	le
dirent	VERB	dire
tous	DET	tout
les	DET	le
aultres	PRON	autre
.	PUNCT	.
Et	CCONJ	et
le	DET	le
roy	NOUN	roi
d'	ADP	de
Angleterre	PROPN	angleterre
,	PUNCT	,
pour	ADP	pour
faire	VERB	faire
le	DET	le
bon	ADJ	bon
vallet	NOUN	valet
,	PUNCT	,
va	VERB	aler
dire	VERB	dire
:	PUNCT	:
